TotalTime,PictureClicks,PictureTime,PictureDwelling,SummaryClicks,SummaryTime,SummaryDwelling,DescriptionClicks,DescriptionTime,DescriptionDwelling,ReviewClicks,ReviewTime,ReviewDwelling,Return
44918,4,367,367,6,12731,12731,2,11416,2017,1,3963,3265,1
23235,0,11977,11977,6,10581,8297,2,1756,1756,0,2213,2213,1
34346,3,16378,5785,3,5399,5399,2,17823,14999,3,6990,5914,0
183,4,3632,3632,6,8175,5423,2,4203,4203,10,2243,2243,0
26916,0,3428,3428,6,5681,5681,1,1937,1937,1,11988,8560,1
52380,3,11788,11788,2,17319,5140,1,9563,7252,10,5876,5876,0
27463,0,12204,12204,5,6868,1525,2,9421,8470,0,4031,4031,1
21301,1,10505,10505,3,7650,775,0,4886,4886,3,18587,3034,1
54219,3,26450,17704,3,21633,9563,2,19903,4812,15,29678,18250,0
25584,5,20824,19734,4,11754,2014,4,2500,2366,10,19465,7108,1
41908,1,19154,7504,4,4192,4192,1,11169,2481,1,6134,6099,1
20206,2,2181,2181,5,13755,13755,2,6834,4169,0,14101,4779,1
79262,5,29334,22622,3,28091,3546,2,11737,11737,7,18940,18940,0
10225,4,15431,15431,4,19000,18511,2,2773,2773,0,2891,2891,1
61573,3,17964,6649,2,14759,3149,0,635,635,15,19527,6396,1
10234,2,15737,15737,6,8164,5806,0,12880,4566,1,7068,7068,1
27314,4,16138,16138,2,26818,4649,2,9310,5020,8,11667,11667,0
24354,4,5587,5587,2,24112,3048,2,10943,7882,9,17924,6531,0
37535,4,6693,3001,6,19495,19495,0,5965,5965,2,13282,8660,1
61824,0,15682,15682,2,26155,7492,1,19792,2949,7,15299,116,0
32349,2,11491,11491,4,6348,5287,4,16172,12761,11,13335,13335,0
30667,4,9107,9107,5,17902,17902,1,4063,4063,3,14537,426,1
18710,2,3065,3065,5,26207,26207,1,3325,3325,0,2133,1202,1
73690,4,29554,11529,2,12803,5580,3,17164,10375,2,8686,8686,0
39465,3,28607,10082,2,11856,3177,3,14709,9411,2,5821,5821,0
72359,3,10677,10677,3,6194,3345,3,10301,9818,8,11235,11235,0
34960,2,1483,1483,6,28984,28984,0,6485,5009,2,3504,3504,1
38966,2,4522,4522,5,4051,4051,0,2544,2544,2,15855,9709,1
15196,4,9085,9055,4,29244,29244,1,11528,8272,3,7624,7624,1
32239,2,18578,17302,4,16178,16178,1,10472,6759,0,4985,4985,1
17240,3,7518,7518,3,28037,28037,0,661,661,1,18872,1875,1
38329,2,4795,2954,3,27782,27782,0,10062,5132,1,8067,2252,1
31846,0,6702,5052,6,24536,24536,0,4287,4287,0,14949,4121,1
43319,0,5744,3858,5,25886,25886,0,11245,4493,2,14100,6801,1
24517,4,9857,9857,3,17045,6052,3,19274,13270,9,20626,11759,0
39845,3,18261,10144,5,11425,11425,1,1937,1937,0,2137,2137,1
17036,2,11033,11033,6,23008,23008,2,7855,7855,0,15889,3218,1
22969,5,7218,7218,1,25822,1576,0,19023,16169,6,4533,3114,1
54148,1,15267,15267,1,27133,1758,3,9369,9369,0,20527,3942,0
61229,3,8597,8597,2,9580,4769,1,14225,14225,5,10305,10305,0
76183,4,28776,15989,2,22768,4712,2,17945,15642,7,9636,6677,0
42254,2,2013,2013,5,621,621,5,9488,4572,10,14889,8954,0
13049,4,12513,759,4,6070,2753,2,1559,1291,3,8956,8606,1
13098,2,27324,21628,0,18629,3693,1,17825,10291,10,26504,26504,1
26992,3,18640,6350,3,10638,8441,3,12623,4756,10,19603,11142,0
61822,3,26780,25652,2,27812,4574,3,15197,12889,5,23757,23757,0
11424,3,11350,7543,5,19216,2729,0,3376,3376,0,17888,3437,1
35795,3,16686,14596,4,10648,10648,0,14743,5211,0,18163,7186,1
33343,5,8934,8934,3,12956,4100,1,7870,7870,7,24959,24959,0
17464,1,8372,8372,5,15186,10200,2,773,773,2,19455,8902,1
55066,3,27523,21286,2,8637,7589,3,6927,6927,8,21868,14461,0
57624,4,5545,5545,2,26956,4086,3,4819,4819,13,4205,4205,0
26550,4,3954,2568,3,17913,17913,2,4298,4298,0,7864,7864,1
9935,2,15428,4273,4,22767,22767,1,6481,6295,1,11963,5714,1
26154,4,2321,2321,5,17195,6279,2,3845,3845,0,18043,9316,1
12169,0,25078,1375,4,26348,2571,5,6852,6852,8,20391,14962,0
62181,5,23211,19785,1,22415,357,3,17522,17522,15,17700,3728,0
39537,4,14300,11967,2,19556,9908,3,19189,12134,15,9925,9925,0
20013,4,20882,16062,2,20962,5494,1,4233,4233,2,17249,11669,0
18341,0,4462,4462,6,19054,4088,0,3615,3615,1,7574,3913,1
29688,3,21336,9756,0,21659,2194,2,12199,3272,2,17136,6511,0
34353,1,18520,13089,5,17021,17021,1,64,64,0,4334,4334,1
30522,3,6315,6315,3,11378,4535,1,11993,5504,12,10346,10203,0
64712,0,14303,14303,5,4939,1587,5,4986,4986,3,26843,17512,1
18436,3,8610,5881,6,2948,2948,1,18847,5608,9,25550,25550,1
17128,3,15414,15414,6,21610,21610,0,12562,3888,0,17244,2569,1
15319,2,6682,6682,1,25506,3084,1,4751,3459,0,26022,16106,0
37772,1,17775,11546,3,16866,6826,1,14742,1009,2,7842,7842,1
61926,4,23305,15551,2,7495,3273,1,5958,5958,5,13977,13977,0
37850,4,9594,5135,6,22708,22708,2,13227,3134,0,13130,5940,1
44435,2,9163,9163,6,28969,28969,0,10329,8300,0,13938,8845,1
49025,4,25380,25380,2,11863,3772,2,18455,7389,2,19927,19927,0
74643,3,6040,6040,2,10737,4322,3,19345,4777,7,24635,7481,0
71390,3,17113,17113,2,28926,6778,2,4532,4532,6,11007,11007,0
58312,5,17099,5621,3,5732,5732,3,11249,11249,9,27173,14225,0
43269,1,16176,8958,6,28366,28366,1,11806,4042,2,12616,9944,1
7185,0,2684,2684,5,8501,7925,2,2877,1222,2,3406,3406,1
23224,3,64,64,6,8523,8523,1,10636,6446,2,13956,6139,1
42096,0,386,386,5,12457,2511,1,1310,1310,3,5954,1257,1
5453,4,19856,15474,6,11904,470,2,11031,11031,4,25150,25150,1
24617,4,5006,5006,5,19963,19963,2,10597,3360,1,6449,6,1
34841,4,6333,6333,2,19199,5366,2,18446,13578,6,20330,20330,0
9208,3,19569,12306,4,20456,20456,1,538,538,3,12424,6380,1
11808,2,2291,2291,4,18213,4593,1,14655,5734,2,8083,8083,1
36042,5,7954,7954,3,24487,5856,3,7354,7354,8,15593,15593,0
37212,4,12506,11698,2,20875,6623,1,18452,15730,10,6150,6150,0
44045,4,13646,7644,2,24655,6860,3,9139,6345,2,4176,4176,0
29050,0,19593,3534,5,14567,14567,0,7309,5783,1,17887,2831,1
11950,1,10603,9878,4,11335,8352,1,12316,7788,0,10161,7240,1
35477,3,2276,2276,6,18998,17374,1,7195,2860,2,3810,3810,1
10881,0,580,580,6,3086,708,1,7116,4504,2,17897,6227,1
8309,0,11423,11423,6,7850,2008,2,5422,1285,3,1265,1265,1
40327,3,5993,5993,4,29362,29362,1,3021,477,1,2147,1618,1
62895,2,24888,19472,4,14850,2592,5,12523,12523,13,23943,6047,1
72945,4,7456,7456,3,21765,8564,3,6455,6455,2,18449,11533,0
24756,4,9218,9218,3,28042,5476,1,14584,11179,10,16561,16561,0
73959,4,24070,14315,2,25304,3649,1,12022,12022,8,23771,11133,0
45259,1,9465,5816,2,15542,4312,3,4485,4485,14,9807,4819,1
27417,5,21476,11490,3,27651,3399,2,6646,6646,13,19116,10380,0
5349,1,14675,10606,6,23541,23541,1,7456,3076,2,4961,2801,1
41942,5,8107,8107,2,21687,6573,2,15530,11135,8,15480,15480,0
43221,3,21818,10327,2,22970,9055,2,7766,7766,10,12705,12705,0
24186,1,1686,1686,5,15118,15118,1,2760,2760,1,18187,1918,1
4133,1,28877,28877,2,4897,4897,4,15447,7227,8,6546,6546,1
76167,4,6326,6326,2,14516,9319,2,12434,11094,14,23042,15053,0
23989,2,18828,13741,6,9149,6391,1,7415,6762,0,1338,1338,1
76191,2,4447,4447,1,4355,4355,4,18840,6236,11,8520,8520,0
28559,1,16718,8622,6,11992,11992,2,9909,5946,3,8983,4334,1
53379,4,27751,19831,2,7575,7575,2,19450,7390,2,27582,23010,0
44031,3,11371,5696,3,19041,7747,1,14905,10015,8,12633,11821,0
20657,3,2957,2957,3,5843,5843,1,5139,5139,2,6954,5999,1
62958,3,20467,5664,2,6104,4038,3,12071,12071,14,18708,6841,0
24466,3,17911,2180,5,18595,18595,0,8679,6726,3,3454,2587,1
37073,4,12211,3279,6,15891,4842,2,203,203,3,3437,3437,1
56658,2,4530,4530,4,18812,2971,5,13310,6454,5,11473,11473,1
4367,3,715,715,3,14958,10737,1,12695,9325,1,10652,9054,1
46110,4,25039,9925,2,9712,4971,3,18423,15902,5,23133,8793,0
20784,5,23893,15361,3,23330,8394,2,8892,7737,14,23193,23193,0
61206,4,20641,20641,2,29833,8468,2,12295,12295,4,11600,11562,0
29146,0,3554,3554,3,19551,19551,1,247,247,0,981,981,1
36780,2,10929,1626,5,18913,18913,2,4602,2292,1,18003,8089,1
16185,1,15734,15734,5,18746,18746,0,566,566,0,5739,2294,1
71845,3,20681,15462,3,22926,8778,2,9368,9368,14,27170,18347,0
44774,3,16715,14169,6,9812,8533,1,402,402,3,13473,9349,1
79388,0,3052,3052,4,23062,5573,4,14399,13920,10,25127,12141,1
24686,5,19430,8684,2,28350,4470,3,5658,5658,4,4660,4660,0
36766,1,15621,14854,3,5627,2487,1,11944,9012,0,3697,2210,1
43342,3,27774,5848,2,19321,6431,2,9904,9904,3,25428,23423,0
35359,3,23294,22548,2,23602,7696,2,8193,7816,7,18066,13097,0
14266,2,1573,1573,6,29069,29069,2,6887,4788,1,7799,2323,1
50734,3,23496,11000,2,7299,5468,2,19085,12725,3,14474,14474,0
44007,4,23964,8709,4,19834,2610,3,8553,8553,13,18993,18993,1
28427,0,5646,5646,4,20993,20993,0,11353,9236,2,961,961,1
24983,3,18077,18077,3,26983,6039,2,17207,7670,9,21692,21692,0
14014,1,1250,1250,5,15574,15574,0,7044,3498,1,6280,6280,1
72551,4,16920,6811,3,7125,7125,1,15652,5328,3,27293,23883,0
74090,3,19810,19810,2,14951,3694,1,11159,11159,9,17155,17155,0
22564,5,5103,5103,2,27946,8098,2,10464,4887,7,27577,27283,0
8643,1,8697,8697,4,27261,27261,2,12604,2276,1,1152,1152,1
69595,3,5353,5353,2,7145,3929,3,4122,4122,6,27782,6450,0
26063,2,23900,8183,4,9283,3497,0,16314,16314,11,28769,22342,0
34667,2,16483,3077,3,23207,23207,2,5063,5063,2,17318,2294,1
29208,2,15359,15359,5,27961,27961,1,11014,557,3,6658,6658,1
31661,1,15541,4647,6,20934,7506,1,14231,14231,0,13606,13606,0
29731,3,27229,22779,1,12761,9432,2,10889,8861,10,18237,15689,1
5534,0,14747,8667,3,18962,4905,1,11164,1487,3,1631,1631,1
33593,3,8526,1749,5,22676,22676,0,14624,3406,0,7716,2784,1
32559,3,15736,15736,4,15261,15261,0,6219,366,2,14041,3396,1
12188,1,7844,7844,6,12062,12062,2,13274,668,0,281,281,1
45108,5,21065,9326,3,27799,6034,3,10470,7395,8,28515,24972,0
25852,5,12660,12660,2,15613,5753,2,7268,7268,10,14206,9283,0
32801,3,13526,7526,3,16493,16493,0,12659,4403,1,12981,6914,1
41044,3,21338,17816,3,6154,6154,3,4344,4344,9,15932,15932,0
56221,5,21322,5472,1,18009,6694,5,12363,6064,4,26071,1288,1
44180,4,9834,9404,3,11864,9172,1,17826,4766,13,15040,15040,0
65479,1,25644,15172,2,2779,2779,5,8480,8480,2,21471,21471,0
23652,2,5811,745,4,20244,20244,0,3554,2665,3,1597,1597,1
60512,4,1783,1783,1,17570,4233,3,11399,11399,10,13203,13203,1
30280,4,15645,15645,2,14903,6730,3,12084,12084,4,21567,15705,0
48600,1,25427,1051,2,18364,5260,0,10150,10150,5,14413,5128,0
44034,5,28204,6510,2,5455,4699,3,14576,11886,4,10444,10444,0
38629,4,17498,8759,4,20310,20310,2,8777,1601,2,16689,776,1
25176,4,9322,9322,3,27673,9616,1,12649,5669,4,7169,5432,0
70451,3,28864,17604,3,9814,6695,1,12002,12002,3,21512,21132,0
22461,4,13285,6827,2,19636,6987,2,17922,10241,11,20557,20557,0
35942,3,20297,8121,2,11171,6708,3,11789,11789,10,20979,8476,0
38206,3,18260,13020,6,7706,7706,0,14563,7731,0,126,126,1
61752,3,15430,15430,3,20200,8293,2,17616,9570,7,15033,14393,0
17291,3,74,74,5,18694,18694,1,6488,6488,0,15058,6252,1
39779,3,7204,3703,6,6994,6994,2,2947,2947,1,19631,3301,1
39195,1,10429,10429,3,29403,29403,2,2646,2646,0,2887,2887,1
17990,0,16171,16171,5,13381,13381,1,7867,4698,2,2903,1396,1
61176,1,27083,22556,0,13608,2035,5,12526,6205,8,1273,1273,1
44968,3,21587,16954,3,12720,5948,3,6416,6416,15,26525,4549,0
76419,0,19664,13982,2,26594,9674,3,8068,4958,5,27648,23223,1
21215,4,14430,5723,3,26501,6931,2,14900,6440,9,25975,25975,0
41799,5,26352,18988,3,16508,8901,4,8540,7115,10,12239,12239,0
40364,1,5269,5269,4,24765,24765,1,11899,5400,3,12379,6467,1
21847,5,13883,13883,2,8411,8098,3,4931,4931,6,6211,6211,0
36449,4,7239,7239,4,14557,4160,1,13115,5362,2,19606,6849,1
31936,5,8294,8294,3,28482,9706,1,14093,14093,8,22966,22966,0
36936,5,10484,10484,3,17106,8143,3,6743,6743,6,25932,15277,0
17920,4,17524,7269,5,4391,2829,2,11893,924,3,15232,7757,1
12240,3,5026,5026,1,28932,5404,2,13752,3332,4,4659,4659,1
6255,4,7857,312,6,9901,8009,0,4858,4858,2,12498,5598,1
57976,3,20715,17838,2,28458,7431,1,5215,5215,4,26520,25585,0
61002,4,24974,16442,2,15616,8826,2,19504,16321,2,20456,4984,0
40765,5,22363,22363,2,16035,3951,2,4302,4302,11,29037,10049,0
33025,2,15186,14096,5,12682,12682,0,8993,4386,1,3347,3347,1
22546,4,2044,2044,3,15220,7827,2,13266,5809,2,4630,4630,1
21319,4,2415,2415,3,11390,11390,2,12103,8351,2,6333,4835,1
57237,4,16546,16546,2,10406,8206,3,18336,13256,4,21849,12309,0
68335,3,26390,24119,2,29359,5523,3,9145,9145,9,23537,10300,0
75821,1,22822,22822,0,662,662,1,16135,10272,7,13763,13763,0
25671,3,18757,17457,1,10976,9374,2,2180,2180,0,19161,19161,1
14328,4,2324,2324,2,10095,850,3,12124,8115,3,28589,18561,0
68486,4,18078,8633,3,7685,4316,1,8587,5776,8,20686,20686,0
44697,4,2645,2645,5,23115,23115,2,14977,7580,1,1478,1478,1
35006,4,5731,5731,2,27402,9463,3,7830,7830,14,26758,5144,0
35299,1,8226,8226,4,27790,27790,1,5447,5447,1,14923,7849,1
29513,4,15853,15833,3,5799,5799,2,11091,11091,10,22177,21669,0
78338,4,9935,9935,3,20156,4216,3,4868,4868,6,14458,14458,0
18133,0,4524,4524,5,29765,29765,1,8288,512,0,2029,2029,1
77583,1,15620,5852,6,13970,6956,1,3050,587,6,13341,13341,1
61510,5,22771,12678,3,28360,6044,3,9829,9829,14,14037,14037,0
32496,4,5284,5284,3,5272,5272,1,9050,9050,12,8100,8100,0
14156,1,14703,14703,0,17762,8817,4,49,49,3,13036,8123,1
67846,5,7324,5800,3,23118,8110,1,10624,10624,10,12320,12320,0
40262,4,19427,19427,3,24007,4174,2,5367,4107,7,7587,7587,0
13215,2,7447,7447,6,14183,14183,2,14125,4405,3,13752,5293,1
4128,3,5704,1853,5,9801,1539,2,12194,2698,2,15554,6539,1
34812,2,12566,12566,5,12117,12117,1,4901,861,3,13968,7604,1
20924,0,28118,10511,4,24797,6577,4,14608,13849,9,3113,3113,1
39765,4,17726,6983,4,10746,453,0,11570,169,1,5841,254,1
33775,1,14247,11070,3,11224,11224,2,5630,5630,1,18532,8970,1
56412,1,20041,5705,4,11036,4113,1,7872,7872,11,21015,10988,1
38961,4,6679,1782,6,18001,18001,1,4921,4921,0,3922,2316,1
3028,1,3748,3748,4,19136,19136,1,3128,3128,1,19556,2306,1
14587,4,5752,5752,5,17003,15527,1,3639,2527,3,16587,1662,1
22133,0,154,154,4,19505,3933,2,13755,871,0,18459,8719,1
74918,5,13943,6867,2,9001,4218,3,4805,4805,3,14867,14867,0
24013,1,11327,11327,5,25613,25613,2,6788,2576,0,10762,6485,1
5439,4,7610,7610,4,18764,18764,1,7689,4113,0,6636,691,1
23819,2,8904,8904,6,6757,4566,5,8796,8796,12,24185,17749,1
63937,4,22242,19671,2,26021,4057,1,7849,4635,11,27874,23180,0
42939,0,15933,5543,5,3376,1174,1,13851,8881,2,342,342,1
57399,4,27967,27967,3,15557,6665,3,10734,8961,8,12195,9314,0
30861,0,19828,3549,5,17397,17397,0,12093,2354,1,16967,3283,1
27111,4,9120,6536,2,28755,8622,1,9641,9641,8,12883,12883,0
31578,4,21950,21950,3,22661,4705,3,17280,13000,15,6575,6575,0
15119,1,6035,973,6,5219,5219,1,4648,4539,0,962,962,1
34461,5,11377,10910,2,27539,4053,1,17383,4735,11,5229,5229,0
60343,3,29118,23916,0,29363,1939,4,16844,15045,0,15330,15330,1
39282,3,1661,1661,6,22994,22994,0,13212,5095,0,2360,2360,1
12414,0,4440,1941,4,8448,8448,1,7367,6610,2,1357,689,1
31014,1,16124,16124,3,18281,7058,0,6047,6047,3,6990,185,1
44256,2,117,117,6,19610,16001,0,434,434,0,13390,4626,1
26880,5,27744,25905,2,6623,6623,2,4108,4108,9,5772,5772,0
23968,0,18578,5845,6,24007,24007,1,14843,3060,3,7266,4200,1
69527,3,27974,19498,3,29869,6542,2,16714,13488,4,9999,9999,0
36417,5,25465,20336,3,5481,5481,3,16070,15425,7,18419,18419,0
4575,1,8893,8893,0,9173,3326,1,14937,8227,9,20065,19396,1
66814,3,29965,15565,3,23576,8788,3,7653,7653,13,24139,14652,0
22160,5,22051,22051,5,11431,8378,1,10097,7131,4,5830,5830,0
35401,3,12277,12277,5,17139,17139,1,5867,2197,0,13580,9138,1
20480,3,29329,16653,3,24170,3332,3,15471,15471,13,20750,19738,0
67759,4,11952,11952,2,7617,7617,2,7496,7496,13,13013,13013,0
4476,4,1007,1007,4,28696,28696,0,11494,1290,0,5104,5104,1
57700,4,9090,9090,3,12385,6000,1,13937,13937,12,28200,23677,0
63275,3,13365,5408,3,23406,4480,1,8333,8333,14,24701,21118,0
16466,1,17003,4779,3,22450,22450,2,7324,3708,3,1222,1222,1
41367,5,7314,7314,3,25657,9906,2,10968,10225,8,5241,4562,0
24349,2,10256,10256,4,3078,3078,1,1133,1133,1,6636,5955,1
9807,2,19535,7741,4,29638,29638,2,6238,6238,1,1619,267,1
40756,5,18484,18484,2,27217,9349,1,4123,4123,3,28054,23587,0
22563,5,13753,6951,2,27023,7303,2,14874,14874,13,25052,20115,0
46605,5,1584,1584,4,6283,6283,4,7423,7423,15,28413,24550,0
36392,5,25001,19467,3,17750,6754,2,12076,7755,7,25745,25658,0
6647,4,8954,8954,5,18837,5895,0,6100,6100,0,13249,6161,1
28455,0,8334,1266,5,18252,10298,0,10389,1108,3,2913,1511,1
23876,0,3143,3143,4,11887,4290,2,357,357,0,119,119,1
43000,2,21111,18445,3,3939,3939,5,18770,11855,3,25456,8278,1
69170,5,7290,7290,3,25831,6866,2,13912,11236,13,9156,9156,0
51899,1,6502,4953,1,7419,4961,4,9225,9225,15,15584,15584,1
29774,5,27602,20218,2,22897,6069,3,15547,15547,10,29417,16437,0
44020,0,19545,19545,3,14183,709,3,12570,2637,4,25004,2499,0
49263,4,26506,5905,3,9771,4036,3,15274,15274,9,24031,8818,0
78249,2,13010,8817,2,19952,2728,5,10877,2867,4,2691,2691,1
4870,2,218,218,5,19169,19169,1,9559,4921,1,6249,1560,1
4418,2,12052,11440,5,17133,17133,2,12836,1064,0,8027,3426,1
9187,1,15896,15341,6,18388,18388,2,2578,311,2,5963,4447,1
31914,4,18181,8677,4,21627,21627,2,10535,8978,0,19823,5288,1
39629,1,11535,11535,4,12604,11848,1,14790,2754,0,18105,2324,1
27098,2,6127,972,3,27147,3023,1,6208,6208,15,12657,7613,1
18710,2,7906,7906,4,2864,2864,1,9234,1575,1,8522,3802,1
5102,2,8112,8112,5,8811,8811,1,4746,4746,0,15732,9158,1
30692,2,3905,3118,3,22099,6529,0,14096,14096,3,2004,2004,1
28981,5,8821,8821,2,14698,3066,2,7998,7998,2,22526,20907,0
42610,2,11378,6831,4,15016,15016,0,5470,1114,0,17263,3914,1
32470,1,566,566,4,6815,3421,1,5820,5344,0,16131,3771,1
43602,3,941,171,5,14076,14048,1,9827,5546,1,18531,9410,1
12611,1,12976,12976,4,14544,14544,2,7060,2106,1,1679,1679,1
9750,2,18732,10544,3,13098,13098,1,5910,5910,1,96,96,1
73602,3,23483,13218,2,5106,5106,3,15573,15573,11,25058,18416,0
43149,3,11886,11886,3,11149,5815,1,6039,6039,12,28818,26998,0
22167,1,3799,3799,6,13382,13382,2,6975,6975,2,1322,1322,1
39610,3,10872,10872,2,7653,7409,2,17649,17649,9,19356,18516,0
69295,4,18840,18840,2,9892,9794,3,4957,4957,14,29941,4407,0
60582,4,21450,8420,0,9944,2854,3,11612,11612,4,26767,331,0
30776,3,19473,11297,2,8569,5879,3,16128,9069,14,12594,12594,0
34429,4,10286,10286,3,29473,7224,1,14034,8542,3,7216,7216,0
76943,3,24288,16612,2,27131,8227,2,14615,14615,5,14489,4948,0
78375,3,6851,6851,3,19325,3176,3,18730,5887,14,24652,7929,0
23480,5,26320,11442,2,26732,4438,3,11056,11056,3,17729,17729,0
50738,3,9156,9156,2,18024,6042,2,6705,4521,15,26509,25755,0
19945,0,19740,16809,5,28905,28905,0,2024,2024,2,5127,5127,1
31877,4,11461,10799,6,6569,6569,1,6148,1267,1,10576,8092,1
68632,1,19596,18933,4,12673,7368,3,7093,7093,1,22124,4825,1
50132,3,10143,10143,2,23363,3915,2,15631,9486,14,10861,10861,0
60836,5,15155,7836,2,7066,526,2,3192,3192,6,2070,2070,0
38676,2,7260,2846,3,4144,4144,1,9614,5442,1,19837,685,1
30534,3,15078,4474,5,12321,12321,1,11877,5314,1,14468,3685,1
36051,3,5208,5208,4,23338,23338,0,1551,1551,0,19281,6259,1
15005,1,17081,394,6,5112,5112,3,18500,636,11,10732,10732,1
48850,5,8427,8427,3,25165,9443,1,4764,4764,10,11719,11600,0
36647,3,13522,4594,3,11204,11204,2,9907,9079,3,18021,6164,1
30042,4,12419,10653,3,6668,6668,2,10448,10448,7,4381,4381,0
24327,2,7862,7862,5,26232,6851,3,7732,130,6,13317,12178,0
66367,5,12366,12366,2,25982,7714,3,9103,5433,10,25945,11167,0
28045,0,1902,1902,4,13258,10236,1,7583,2793,3,8743,6978,1
72862,5,27492,10398,3,20346,5799,1,18882,13911,8,9441,9441,0
30952,0,13548,13548,4,27250,27250,1,12604,1653,1,4508,479,1
11570,4,6147,6147,4,27325,27325,0,13536,5628,2,16073,6455,1
79855,3,17538,5058,3,9060,3046,2,14225,4583,7,4912,4912,0
15512,4,8556,6159,4,19973,11996,1,3788,3788,2,12465,1092,1
64197,5,16010,16010,3,10785,4042,2,13225,6712,8,5764,5764,0
11797,4,12875,12492,6,18342,4721,0,493,493,2,17760,5716,1
44295,0,6926,1963,5,23658,23658,0,9020,2327,2,7914,4095,1
52796,5,29316,25278,3,19411,3338,2,13792,13792,9,28804,12666,0
20101,4,14650,12521,5,19243,5778,1,19379,7419,8,10307,10307,1
57473,2,14110,14110,4,14839,3397,2,17803,10259,2,11109,11109,1
28055,4,10185,10185,2,29399,8580,2,15291,15291,11,9726,9726,0
42546,1,3622,3622,6,16161,15179,0,6145,2303,1,14010,7328,1
49623,4,6472,6472,2,14666,6534,3,4364,4364,4,20638,20638,0
9409,0,1669,1669,4,14720,14720,0,7803,2436,2,16933,660,1
69403,5,8362,8362,2,5602,3763,1,17577,17577,9,22461,21586,0
12896,1,15347,10462,5,20338,20338,0,132,132,2,9821,1620,1
48607,3,13659,13659,2,9678,9256,1,5328,5328,2,28152,16863,0
68099,3,5838,5838,3,8635,8635,1,13011,4587,6,10533,10533,0
40487,3,5547,5547,3,9517,9517,1,7389,7389,0,8237,4631,1
18575,0,1757,1757,5,23424,23424,2,1919,1919,2,489,489,1
33185,2,2414,2414,1,21602,6150,0,17483,17483,7,11362,11362,1
43094,5,21063,20967,2,12560,9809,2,18090,12412,5,21115,9796,0
30850,5,19707,19707,2,10720,3100,3,9173,9173,11,13114,13114,0
5008,3,17315,6366,6,17878,9668,0,8755,8750,1,18754,5262,1
21278,2,9622,9622,6,23031,23031,0,5950,5577,2,16784,3872,1
59740,2,10172,10172,3,26401,2999,0,14448,3523,13,10585,10585,1
33071,4,5094,5094,3,16607,4657,1,15336,11895,14,27557,7308,0
2346,5,9187,9187,1,16654,6536,2,8017,8017,2,13773,51,0
45306,3,25034,25034,3,24928,6311,2,14738,14738,14,24566,16133,0
30099,0,9938,1775,2,15661,5247,3,19693,1685,8,29292,25998,0
59374,4,11392,11392,3,11508,5080,3,16582,8691,10,16849,16849,0
70884,5,12505,12505,2,16908,7883,3,4078,4078,2,23564,23564,0
34320,2,2089,2089,4,8845,6303,1,6651,5601,3,22807,2982,1
32990,3,24497,9983,3,24761,6602,3,11137,11137,13,24282,17516,0
40943,2,15238,215,5,19968,5361,1,11354,4019,3,13425,6273,1
22754,1,5229,5229,2,28341,6287,3,4743,4743,6,1139,1139,0
16136,3,7688,7688,5,25368,25368,2,5058,3609,2,3953,3953,1
61750,2,8045,4572,5,17252,3409,2,4541,4541,7,8717,3457,0
14745,5,12507,3497,2,11802,1559,5,366,366,0,20645,6654,1
12449,0,18127,9969,6,10756,10756,0,14104,2894,2,6339,6339,1
66323,5,20349,19422,2,17314,3028,1,10355,10355,8,23609,16195,0
76489,4,9710,9710,3,23632,3988,2,9333,9333,4,22670,9425,0
20372,3,14844,13081,2,29884,3693,1,9972,9972,7,20943,13621,0
31103,3,18811,18811,3,11438,8021,3,5138,5138,6,27525,11443,0
4802,4,4862,4862,4,28537,28537,0,5974,240,3,12845,9204,1
21008,4,3627,3627,4,16442,16442,2,7272,2847,0,17725,6774,1
12736,0,15774,15774,3,25560,25560,0,13600,7041,0,1072,1072,1
41368,3,10786,9294,2,24181,6876,2,16932,8163,11,20575,6599,0
69826,3,24979,24979,2,27843,5995,2,8504,6105,13,7310,7310,0
19297,4,2175,2175,5,29033,29033,1,6086,6086,3,18966,2812,1
22683,1,8888,5142,5,27883,27883,1,5440,3546,1,12982,1737,1
48197,3,11672,11672,3,11271,5182,3,6697,6697,5,21383,6542,0
27482,3,19952,19952,2,14114,3506,3,16092,10768,14,11441,11441,0
70772,3,22447,13231,2,29261,9118,2,9777,9777,7,23067,4308,0
49613,3,28237,21103,3,23468,7455,2,15800,4515,3,14726,14726,0
35272,1,19178,4970,4,10159,10159,2,7709,3444,0,620,620,1
29498,2,19864,8086,3,19457,19457,2,1434,1434,1,6998,3130,1
41747,5,26194,12753,3,16452,4020,3,12936,12936,13,23673,11143,0
64537,5,7695,7695,3,18824,3674,3,19422,14526,7,7421,7421,0
45867,5,15320,7545,2,26475,9636,2,18809,18809,11,4469,4469,0
3469,1,6060,518,6,25666,25666,0,1342,1342,0,17627,874,1
23910,3,24877,24416,2,21291,6800,3,11687,8836,3,25166,25166,0
24434,3,11794,11794,4,15407,15407,2,935,935,0,17464,4647,1
75573,5,17649,723,4,7814,7528,1,8044,3275,4,7537,3197,0
