TotalTime,PictureClicks,PictureTime,DescriptionClicks,DescriptionTime,ReviewClicks,ReviewTime,DwellingTime,Return
36909,3,14783,0,5563,2,13536,2369,1
32927,2,17302,1,14120,3,1108,3278,1
14592,3,16147,2,14292,2,5683,16147,1
43637,4,10122,2,5647,2,28952,10122,0
17213,2,14572,0,8080,3,12269,14572,1
40743,1,7962,0,4857,0,3595,7962,1
11893,2,3744,1,944,2,6956,3744,1
50588,3,9951,2,10189,8,27029,9951,0
22412,3,19166,2,1868,2,14362,5384,1
7588,4,10861,2,9903,2,3964,2087,1
27459,5,21482,3,7685,13,8541,14380,0
25545,0,14716,1,12864,3,11753,3861,1
41896,5,29407,3,8253,15,13334,14335,0
27978,5,22322,3,17697,13,28634,12157,0
35933,5,7699,0,6155,1,19651,10775,0
64107,3,24896,3,14202,12,29376,24896,0
75811,0,27346,2,381,14,22880,619,1
25298,3,14459,2,10399,4,13767,6225,0
7770,1,9348,1,8645,2,11568,2145,1
12993,0,9691,0,1067,1,9540,9691,1
35918,5,19881,2,19625,12,16480,8135,0
29344,0,7662,2,2731,0,11361,7662,1
75579,4,14067,3,13745,2,6255,14067,0
58477,4,8359,3,14687,8,25968,8359,0
19004,4,16923,1,4618,0,17606,10775,0
15688,0,3678,0,6134,3,12235,3678,1
30273,4,1915,2,13060,3,7894,1915,1
31571,3,7927,2,134,0,3028,7927,1
65031,5,10176,3,14800,6,16744,10176,0
37714,3,4509,2,9734,1,13022,577,1
61252,4,18824,2,17289,14,19317,18824,0
25080,4,5800,2,10973,1,5608,4532,1
13610,4,11762,2,11815,1,14458,11762,1
7492,2,841,0,8016,2,11408,841,1
65529,4,26305,2,16294,12,7585,26305,0
39350,4,27026,1,11295,2,22510,23736,0
57587,4,16953,2,11054,10,29527,16953,0
57541,5,22023,3,12438,2,21421,12731,0
63633,3,21902,1,3819,6,6270,3716,0
6897,3,17981,2,2635,3,2120,3548,1
52587,4,26457,3,16178,12,24370,16425,0
22091,4,17598,1,12135,2,806,2237,1
25642,3,14408,1,1056,3,14229,9452,1
23295,5,24411,1,13408,11,17326,7571,0
40889,0,15638,1,14840,11,27823,10775,0
30078,4,13023,2,17921,12,5225,12687,0
7544,3,13260,0,11102,2,4450,4646,1
25529,3,24418,1,5866,9,17429,12659,0
40604,3,6808,3,15251,11,16674,6808,0
12634,3,8582,0,1807,3,12891,8582,1
18488,3,17195,0,2086,0,13760,13624,1
38426,1,22461,3,5259,2,14472,10775,1
29338,2,2120,0,5073,0,10280,2120,1
19510,0,138,1,1047,1,8250,138,1
31690,4,19625,1,6320,1,11090,17055,1
34690,4,5376,2,3646,0,10811,5376,1
73532,3,18701,3,16785,7,4729,16795,0
34514,0,5104,2,4858,2,3640,5104,1
32267,5,16003,1,14760,14,7163,10775,1
68432,3,8726,2,18418,3,24064,8726,0
9311,3,13871,0,6860,6,23307,6427,1
38899,2,9337,1,10192,2,706,9337,1
30143,3,16723,2,4443,6,15766,13892,0
79913,3,15244,2,7959,15,11202,15244,0
37699,2,2826,0,11941,1,12484,2826,1
30412,5,18033,2,9187,11,4123,12009,0
59271,3,7365,3,10681,12,18895,7365,0
19763,2,2246,1,327,8,20541,10775,1
69695,3,11147,2,7269,5,5821,11147,0
26143,5,5349,3,5409,14,11350,5349,0
63435,2,9566,2,11576,1,5013,10775,0
40026,3,6946,2,12211,7,21013,6946,0
42760,3,20394,1,11158,10,9438,20394,0
79612,3,22185,2,9676,10,7805,14475,0
59072,5,8307,1,17516,14,11148,8307,0
27146,3,28031,1,7385,3,13878,21272,0
70931,4,5801,2,17160,3,26486,5801,0
62564,2,23308,0,5498,11,5641,10775,1
53406,3,23088,3,9735,7,22767,22768,0
51483,5,25848,2,14713,11,9303,10989,0
78450,4,15479,2,19060,2,20613,15479,0
74495,3,22117,1,11667,4,28631,22117,0
64114,5,16974,1,14503,4,20661,11890,0
4212,0,13620,2,1862,2,597,12445,1
29587,3,12964,1,8454,11,6416,10639,0
44998,3,24389,1,8896,8,22115,23581,0
37856,4,9159,0,429,0,14679,9159,1
39787,3,22235,2,9606,9,15451,22093,0
51429,3,19676,3,10935,4,13512,19676,0
30093,0,15825,0,4718,2,11276,12378,1
40874,5,11853,1,14561,13,17558,11853,0
35751,5,14221,3,7552,15,16162,14221,0
33005,4,9516,2,10611,13,12087,9516,0
21603,4,5504,1,11823,9,18458,3901,1
7651,0,14910,1,3088,0,7282,11328,1
6114,1,18298,0,10226,3,2710,16702,1
49591,3,16162,2,6709,7,21571,10775,0
29957,3,8204,2,12639,1,11097,8204,1
57526,4,8641,1,6916,13,23584,8641,0
30653,2,14955,0,7588,1,12539,9908,1
12529,2,19004,2,5003,3,9212,15946,1
35832,3,4949,2,8961,3,10319,4949,1
42683,3,16947,0,8615,0,13606,3644,1
56007,4,8223,2,12333,15,20763,8223,0
56900,2,1280,3,3081,2,4449,10775,0
3291,3,9249,2,6471,2,14097,9249,1
8319,1,15498,2,3202,3,8468,7589,1
857,5,7845,3,15459,11,16113,10775,0
42909,2,1329,0,14865,0,13250,1329,1
35395,3,24384,2,47,13,21998,10775,0
14986,1,8768,2,7557,1,178,2704,1
11757,4,6139,2,641,0,1337,6139,1
29313,4,19495,2,5691,1,11736,15612,1
7282,4,16123,0,6509,0,12437,11944,1
29559,4,12745,2,5745,4,9040,12745,0
11759,4,9929,2,3730,3,1297,9071,1
77096,1,12380,1,5347,14,9735,6225,1
22030,3,11865,0,10524,15,23999,10775,0
62656,5,9004,3,7075,15,16187,9004,0
19821,3,29019,3,2336,2,23261,10775,1
22730,3,17095,2,3796,1,3447,12142,1
47566,4,17725,1,12294,4,16993,7505,0
12225,3,533,1,10689,3,14539,533,1
4427,3,2924,0,5180,1,5998,2924,1
12834,3,14112,0,12215,3,2395,8362,1
41564,4,5500,1,10506,0,12212,5500,1
59718,3,18113,2,12900,5,26384,18113,0
27975,2,777,2,11055,6,2323,1830,1
68814,2,28651,2,765,13,1309,1846,0
16463,4,14804,0,1343,2,4939,2489,1
52394,5,12029,3,15794,9,25349,8365,0
22770,3,4956,0,4383,0,2466,2689,1
28589,3,10003,1,10587,9,9515,10003,0
18234,4,14690,2,8166,0,5704,9877,1
60747,3,13444,2,18235,15,11795,7507,0
4893,3,2033,2,3117,3,2176,2033,1
17481,4,12842,1,13691,3,4171,4826,1
17193,2,4277,2,7987,2,13695,4277,1
36636,3,12542,0,10660,1,11496,5718,1
3924,1,7311,2,674,1,2267,7311,1
48669,5,6155,1,19439,9,24575,6155,0
45967,3,20574,1,9525,11,9411,6585,0
43184,4,18706,2,3867,1,5954,9935,1
10982,3,15726,0,2378,1,6199,4146,1
27658,1,7113,3,10036,5,17437,10775,0
23510,5,25584,1,17722,11,20373,25584,0
9910,2,10656,1,12108,0,12105,10656,1
14488,2,13426,1,7233,3,1578,13426,1
16416,3,14111,0,8710,3,13264,13708,1
22824,1,10545,2,4014,1,7548,10397,1
25036,3,8890,3,17229,2,397,10775,0
27452,2,10969,2,14125,0,2198,10898,1
35154,0,1280,1,1220,1,5209,1280,1
40078,2,9185,1,393,0,14342,9185,1
3414,2,18806,2,6237,3,8191,17731,1
33302,4,5369,3,9111,10,8114,5369,0
23245,0,8244,3,13444,1,21402,10775,0
62034,4,27372,0,18461,5,16717,10775,0
33446,4,6232,2,11616,0,1826,573,1
79789,5,20968,2,5868,13,11683,20968,0
31997,3,27320,1,9012,15,7417,11170,0
61185,4,28766,1,16505,5,25572,10138,0
25746,0,11487,1,12335,3,14858,11487,1
35085,4,6079,2,5524,0,5628,96,1
74265,4,15457,2,7334,6,21091,12275,0
55444,3,16280,3,9912,5,14606,7624,0
20727,4,13111,1,12118,4,21884,13111,0
71597,3,12709,2,19552,11,21562,10388,0
45906,5,6610,1,10070,3,8680,6610,0
73871,4,18349,1,18211,4,20279,12137,0
16286,4,2154,1,2058,1,9284,2154,1
44482,0,10258,1,12555,2,3002,10258,1
36236,3,18220,1,19908,14,12813,9145,0
21771,3,1511,2,2543,0,614,1511,1
25284,0,17148,1,1319,1,3069,11745,1
69837,3,16518,1,9183,9,5923,16518,0
29236,5,29257,1,221,0,13341,10775,0
70838,2,11938,2,15503,7,25750,5112,1
5494,2,431,0,3462,3,9488,431,1
56221,5,20255,2,17554,5,14440,9987,0
78574,4,18054,3,13020,10,21932,18054,0
28263,1,73,1,2689,0,14290,73,1
41932,4,1802,1,1529,1,879,1802,1
73789,3,29874,3,19032,2,26892,9108,0
21442,4,7921,3,7691,2,20740,5846,0
29190,0,3604,0,9764,0,3952,3604,1
64509,4,29375,0,3120,15,6028,2971,0
25813,3,18519,0,1170,14,27234,10580,1
71535,5,10455,1,15688,14,23790,10455,0
35333,2,10275,0,11931,2,4748,10275,1
31562,3,18655,1,3655,1,6069,18655,1
79804,3,22645,1,12179,10,27951,22645,0
17280,0,18502,2,8678,1,3114,15952,1
54816,5,25615,1,13123,11,7861,18235,0
42722,5,5717,2,12463,3,4325,5717,0
16466,4,17301,1,17748,9,23442,10775,1
20875,4,29761,3,19973,11,15333,18169,0
15658,3,411,1,13724,2,12388,411,1
16926,1,9090,3,18563,11,15510,10775,1
43042,4,29606,0,1534,0,25807,10775,1
24581,4,11132,1,15995,7,6522,11132,0
72684,3,14188,3,13113,9,19884,14188,0
38511,4,13037,0,13511,3,2894,8053,1
31354,4,8015,2,5433,15,23563,8015,0
46157,3,5529,1,4018,10,1168,10775,1
17178,0,19539,2,4128,2,3804,12629,1
55779,1,1468,1,12324,15,24548,10775,1
37308,5,9787,3,7583,10,903,9259,1
11163,4,18257,0,5155,1,10048,1430,1
5744,2,13412,1,2505,2,6160,9141,1
66726,3,19486,2,11603,10,20886,19486,0
53721,5,13494,1,11647,13,16998,13494,0
63829,2,20938,1,9279,2,13719,9687,0
43581,1,17009,0,9242,3,11108,987,1
31152,3,1288,2,2927,1,10546,1288,1
36853,3,19738,2,3071,0,3091,17242,1
69594,3,12510,2,4387,7,8698,12510,0
7080,1,14625,1,3509,0,23750,2895,1
13373,1,7611,0,6555,0,11140,7611,1
31928,5,6246,2,9265,13,9432,6246,0
11694,3,14675,0,250,2,10520,14378,1
76616,3,8421,2,14724,13,21981,8421,0
69604,5,5841,3,11940,9,17070,5841,0
3687,1,18132,1,4147,2,10132,8936,1
8333,4,2931,1,16704,10,13741,3769,0
9484,3,19724,2,6917,2,663,7003,1
40848,3,7413,3,12968,13,29147,7413,0
76755,3,16616,2,16055,4,21913,16616,0
67744,4,18866,3,9037,14,4200,18866,0
16103,4,14601,1,1282,3,10722,298,1
41248,0,26724,0,11674,0,3058,10775,0
71576,4,20809,2,15419,15,28989,3129,1
44507,3,15375,1,3949,3,9385,9975,1
43910,3,17840,0,10894,9,6068,643,1
30724,1,2178,2,8132,2,23607,4251,0
40983,4,6511,0,9124,1,14580,6511,1
76543,4,20294,1,10214,5,6737,20294,0
64862,1,5767,2,7215,8,20164,3422,0
24732,4,9156,2,12336,10,22592,9156,0
22883,4,29897,3,6829,8,9863,10775,0
40593,4,19782,1,14444,13,24694,5804,0
64366,5,18601,1,8241,11,8587,18601,0
13320,4,10599,0,6539,0,5565,6942,1
18719,1,2379,0,5141,0,928,2379,1
32996,4,4027,1,18463,3,13537,6831,1
47381,3,12791,1,14234,13,5868,12791,0
11714,3,18828,1,14156,3,5056,17842,1
29496,2,16060,2,5344,3,139,15417,1
76533,4,14924,2,16937,7,29663,14924,0
24376,1,306,0,4754,3,4740,306,1
17890,1,12866,1,5767,3,14803,12866,1
28469,3,11884,2,8010,2,7145,8343,1
51234,1,29283,1,6392,11,18304,10775,1
35789,5,5713,3,6956,15,25805,5713,0
54291,5,19352,3,19715,6,5798,19352,0
14881,3,26283,0,902,0,20805,10189,0
62934,3,15384,1,18206,14,22497,8917,0
63615,5,24643,2,15950,15,29058,9002,0
6886,0,18141,0,9048,0,9168,8414,1
4426,1,22642,0,1891,9,13364,3141,0
75576,0,17489,2,15033,2,18789,6956,1
66698,4,20388,2,15642,14,25610,14624,0
36935,0,9289,0,1367,3,13277,9289,1
67922,5,27072,1,10468,13,26713,27072,0
18588,4,12453,0,10827,2,11409,12453,1
12510,1,15839,2,4350,0,2099,4714,1
48819,4,15636,2,8902,10,10635,15636,0
52571,4,24639,3,12820,0,8374,10775,0
9844,1,5162,2,3929,3,12132,5162,1
3309,2,15408,2,12972,1,2698,3096,1
13779,3,12341,0,10034,3,4185,5220,1
17541,0,22260,1,17132,7,8659,10775,0
33464,1,12242,2,13586,0,12089,7019,1
6763,0,14425,2,4185,1,6696,14425,1
11754,0,2121,1,9153,1,9719,2121,1
13076,2,21992,3,4683,11,23776,10775,1
33866,3,7448,0,8002,0,15,7448,1
39919,1,17392,0,2403,11,22172,10775,1
44813,3,1139,2,2384,2,14930,1139,1
8968,4,3338,0,9741,2,9159,3338,1
58154,3,17288,1,13850,11,15499,17288,0
10410,4,17776,0,12183,0,13417,3497,1
46375,4,7608,1,13414,14,27838,7608,0
24389,2,13254,2,10461,2,14708,6347,1
20016,1,15555,0,5472,3,9040,15555,1
22688,4,5594,3,7042,3,11919,5594,0
38113,3,15914,1,7133,8,7820,10423,0
48255,5,16067,2,14944,12,7309,5377,0
9290,4,15951,2,8705,2,10985,13995,1
4297,0,3720,0,6059,2,8306,3720,1
60416,5,15419,2,14346,10,12200,15419,0
45974,3,9659,1,19593,12,23233,9659,0
51767,5,7124,3,10839,9,25700,7124,0
48424,4,23633,1,8453,2,8672,9140,0
53560,3,16700,3,7830,7,6228,16700,0
21887,5,11901,3,11040,7,4429,11901,0
7557,3,19147,0,11702,0,6144,14140,1
44732,3,10750,1,891,0,6572,3100,1
32187,2,8289,0,5082,1,6865,8263,1
54795,3,26185,1,18279,14,28219,6538,0
30690,3,7352,1,8313,15,22133,7352,0
27998,4,4828,1,8792,1,6599,4828,1
6797,3,14968,3,5914,6,26659,10775,1
63603,1,11489,3,3038,7,12492,10775,0
42268,0,16483,2,3458,3,12607,3711,1
21142,1,13213,2,9639,2,9569,9984,0
34796,2,7295,1,4178,2,12599,7295,1
54542,5,15489,3,9104,12,13833,15489,0
39379,3,21346,0,8826,14,10704,10775,1
22946,5,23129,0,3318,2,15946,10775,1
77963,3,21084,2,16906,5,23206,16755,0
23647,3,22384,2,19251,6,7248,22384,0
7565,4,8289,1,10225,1,3727,8289,1
29438,0,15416,1,11143,2,9724,3305,1
24452,4,11725,3,14139,3,10547,6075,0
28014,5,5549,1,10298,5,20374,5549,0
78389,5,25789,2,16031,10,17205,13748,0
56542,4,22426,3,14595,2,18109,7650,0
18852,3,2468,1,841,6,20716,10775,0
49637,4,20934,2,17365,10,11214,20934,0
6678,2,17853,1,372,3,12641,8208,1
67887,4,14841,2,12050,15,12300,12300,0
65674,4,21075,1,15560,5,22932,10775,1
17362,2,7786,0,14687,3,3280,7786,1
31905,1,19385,0,11018,0,2992,6081,1
11602,0,4007,2,9437,8,11754,10775,0
17673,2,3319,2,1775,0,6250,2382,1
78468,4,11317,3,5953,12,14589,11317,0
38974,3,18961,3,10257,2,7530,10006,0
17384,0,14922,2,7348,2,1579,14303,1
64736,3,29169,1,9691,9,12641,29169,0
31643,2,3902,2,8975,2,2105,3902,1
15928,2,17722,2,9981,3,3653,1279,1
47478,3,24303,2,7789,5,29082,16105,0
30272,3,18304,0,19096,7,18328,10775,1
39719,5,19542,1,19028,7,19728,19542,0
40806,5,27380,1,13657,14,15212,27162,0
12767,3,17932,1,1953,1,3691,11205,1
62587,4,21566,1,13882,3,19378,21566,0
30820,0,12978,3,15784,2,4969,10775,0
55871,2,13467,0,12105,5,18414,10775,0
59636,3,29754,2,12320,7,20136,12580,0
23428,5,19443,2,13228,14,18087,10441,0
10703,1,11851,2,4093,2,2684,8551,1
33055,4,14763,1,1896,3,7252,14763,1
66887,3,24837,1,12172,10,23177,11174,0
7659,2,15782,0,6698,0,12704,342,1
8807,0,5628,0,7365,3,12352,5628,1
20809,5,19803,2,19531,14,10280,19803,0
7315,2,6861,0,9189,1,1356,621,1
17129,2,17752,0,5311,2,6782,4944,1
56087,3,17942,0,13173,2,6480,10775,0
4672,0,5351,2,14297,2,7391,867,1
73598,4,27780,2,12945,2,28142,23032,0
43550,4,18061,0,654,3,2157,6624,1
62232,0,26234,3,17394,1,27978,10775,1
49274,4,27774,3,8013,15,20393,11294,0
37804,0,15703,0,10727,1,584,15703,1
43028,5,17875,1,15479,10,11744,17875,0
30356,0,6963,1,7328,1,13421,4090,1
58851,5,9811,2,15583,8,9788,8326,0
7250,2,9563,0,7388,0,13505,9563,1
27403,3,26007,1,14566,11,12994,10116,0
41848,5,25586,3,7384,8,8535,25586,0
62262,5,9832,3,13896,10,13509,5101,0
43397,5,20277,1,4482,14,24554,16795,0
55868,0,25788,1,19779,11,1897,10775,1
70790,1,2824,0,11669,6,1998,5529,0
40644,1,19301,2,10656,3,5401,5394,1
25641,5,27517,2,10568,13,18797,10775,0
32860,0,14859,2,10947,3,12753,3924,1
36522,1,17401,2,1369,3,5208,10756,1
68540,4,21946,3,9133,4,5201,7672,0
18978,2,3052,1,5152,0,14612,1426,1
44129,2,7491,1,3517,1,9797,7491,1
22303,5,20010,3,6020,14,19465,20010,0
18699,0,4380,2,5100,0,11414,4380,1
78280,3,13247,1,4428,4,23810,13247,0
26653,5,14449,2,7119,6,19861,14449,0
21698,2,18065,1,14358,1,14231,8247,1
31664,3,22101,2,4349,14,28682,8647,0
40010,4,9688,1,7167,2,12886,9688,1
73881,5,11344,3,13489,14,9476,6600,0
47842,3,16767,1,11484,12,5622,16767,0
28833,4,6766,3,13153,8,8298,6766,0
38416,3,6938,1,5537,12,13574,6938,0
36648,2,14876,2,9974,2,10021,8096,1
4721,1,9879,1,12965,2,11259,4382,1
64910,3,17051,2,15627,5,11645,8935,0
74156,4,8047,2,15284,11,27645,8047,0
4525,3,12313,1,7061,0,1689,103,1
50258,5,19319,1,12388,2,24404,19319,0
61503,3,9666,3,18513,13,20707,9666,0
27025,3,1540,1,11922,3,12235,1540,1
16479,2,7740,1,13907,1,1603,3100,1
27528,1,9353,1,9479,3,8796,1311,1
39484,5,14146,3,14424,14,12384,14146,0
18835,0,23468,1,10356,11,18384,10775,0
29051,4,16096,1,16114,7,28430,6449,0
14226,3,8496,1,3690,3,6488,8496,1
33543,5,27087,1,7008,14,27794,15805,0
10289,1,12702,2,4188,1,9139,12702,1
5681,2,3865,0,14949,3,7712,3865,1
13397,2,5975,1,12241,2,8939,1670,1
36579,5,9025,1,17770,14,15095,9025,0
16453,0,7000,1,9209,3,1599,7000,1
51980,3,25022,1,11186,11,12074,10775,0
60183,3,15798,3,12376,2,23822,15798,0
12618,1,12229,2,5263,2,11950,12229,1
11988,2,10116,1,3894,1,9953,9212,1
39376,0,16417,0,6623,0,14378,8335,1
39236,4,17922,2,9975,9,22355,17922,0
58082,3,17396,1,11325,8,27213,17396,0
13033,2,3454,2,3372,0,8769,3454,1
27731,1,5074,0,4424,1,11110,10470,0
44194,3,21540,3,9678,5,26527,5431,0
27784,3,12134,2,13941,15,25759,12134,0
28138,4,3281,2,6900,1,4072,3281,1
49541,4,5816,0,14543,12,17021,10775,1
40267,1,4394,2,1165,1,8989,4394,1
13845,0,17274,1,3958,3,1533,16025,1
1954,3,20187,1,16057,6,10280,10775,1
69392,4,23772,2,6661,7,25989,20852,0
29259,4,10015,2,9082,10,29613,10015,0
40915,0,14096,0,9708,0,771,539,1
16443,2,7864,2,6722,0,4376,7864,1
47385,4,9522,3,17305,4,10899,9522,0
51825,3,20188,3,18802,10,23861,20188,0
32116,3,6020,0,12714,1,9371,4087,1
22265,4,1077,2,8359,2,12417,1077,1
42180,3,23978,2,16118,3,12178,20568,0
23327,4,17594,2,10639,15,6029,14301,0
40039,4,10461,0,6516,0,7538,10461,1
27754,1,6146,1,11947,1,4376,3392,1
11853,4,18227,2,8919,1,7225,11048,1
30933,4,10116,1,8517,0,5332,10116,1
61246,4,14781,1,18217,8,26994,14781,0
43774,0,11238,0,4545,5,11612,10775,1
48547,3,11154,2,9091,2,29226,5926,0
62029,3,7722,3,16861,8,17386,7722,0
24167,1,10592,1,2163,0,9682,10592,1
24890,3,15036,0,8477,0,4848,10272,1
25452,4,28717,3,9996,13,9390,5672,0
8096,4,9822,1,2497,3,12962,4045,1
60692,4,11522,1,8264,14,13471,11522,0
25030,4,12206,3,8770,15,7685,12206,0
40403,1,19589,0,18101,5,13263,10247,1
25729,3,6709,2,9176,0,8031,6709,1
6888,3,11268,0,7173,2,13835,11268,1
28621,4,23577,3,10249,2,24044,23577,0
38226,4,23603,0,7417,4,6665,5435,0
4870,4,14293,1,11322,1,2093,3607,1
42081,4,13556,1,3127,1,822,13556,1
37954,0,5577,0,14667,4,24166,10775,0
69920,4,19669,3,12862,13,8541,19669,0
17819,2,1255,1,10844,3,4782,1255,1
36214,5,8621,1,19668,7,6555,8621,0
32474,1,13231,0,1239,0,3990,13231,1
23927,4,28849,2,7985,11,20543,24935,0
45012,4,22496,3,19432,6,4510,15325,0
43002,3,10385,3,4113,6,9390,10385,0
52923,5,15126,3,7560,4,11318,11716,0
29906,0,11120,1,6320,2,1892,1751,1
64738,5,18627,3,8660,12,7600,15458,0
31489,4,5418,2,908,1,1628,5418,1
10424,0,1508,1,2435,1,11961,1508,1
53988,1,8,3,9376,4,23485,7308,0
74881,0,12278,1,11051,14,27134,10775,1
38610,5,25656,3,9915,4,18769,5137,0
22562,2,7388,1,9620,1,8698,7388,1
45637,4,20306,2,18360,2,7711,9151,0
10758,1,17255,0,993,0,9549,10963,1
65169,4,16894,1,16179,11,28535,16894,0
37591,3,11845,1,8472,1,11667,11108,1
33048,3,25298,3,8879,5,21100,25298,0
62077,5,7821,2,19884,11,20951,7821,0
58399,0,20403,0,3976,15,26732,8664,0
40134,3,10655,3,7178,4,17133,10655,0
15096,3,9626,0,9058,3,1193,1465,1
30040,2,13773,1,8354,1,14788,7974,1
62442,1,25204,2,15618,4,14144,10775,0
14331,2,2460,0,1296,2,13678,2460,1
35358,4,14532,1,18178,7,11890,13726,0
25753,3,5385,1,7369,1,5016,5385,1
13127,0,28405,2,15911,14,4540,10775,0
19369,2,7002,2,14130,3,1058,2268,1
26737,4,9523,2,13104,3,7242,6200,1
39072,4,18137,1,9005,1,6818,8218,1
71169,4,12463,3,19966,14,9303,12463,0
22600,3,7239,1,8748,2,12107,7239,0
3160,2,14347,1,10495,1,14821,1418,1
34359,4,11102,0,6301,2,682,5293,1
53225,3,26478,1,9715,12,22223,6136,0
45308,3,14015,1,6223,2,28103,14015,0
48014,4,5570,3,11029,2,12683,5570,0
50353,4,8190,1,7772,14,4166,8190,0
31579,1,11408,1,2869,2,12712,11408,1
49077,3,9056,3,11946,14,22168,9056,0
33178,3,9592,1,5710,13,20188,9592,0
32832,4,16232,2,16059,14,21492,6397,0
69088,5,8938,3,5137,15,23837,8938,0
18708,4,11049,1,9112,3,10465,6478,1
44871,2,9760,0,744,3,6715,510,1
64996,2,13355,1,10289,14,3914,10775,1
71892,0,5531,0,3989,6,21289,10775,0
63433,4,18528,3,5932,2,13700,8258,0
70469,5,8861,2,12948,9,27857,8861,0
14830,4,14508,1,2482,1,13598,3765,1
44314,2,5306,0,4305,1,4009,5306,1
23125,2,4600,2,9278,0,6229,4600,1
36706,3,6260,2,10868,0,5768,5446,1
74307,3,23692,2,8890,6,22531,23148,0
40717,4,16217,0,12627,2,5898,3268,1
41044,3,24905,1,15819,12,23934,9652,0
36347,2,21972,3,5791,8,398,10775,1
5585,4,10545,0,9324,3,13834,5052,1
21548,2,8057,1,2057,3,12580,6767,1
57034,3,13328,1,12329,12,17929,13328,0
4539,0,18638,0,2215,2,12371,12562,1
50179,4,10289,2,11892,12,27301,10289,0
28746,3,677,1,4658,1,14330,677,1
76150,5,26910,1,9886,8,27901,24294,0
52441,5,20396,1,7135,8,21891,18310,0
44555,4,14169,0,282,1,7345,12744,1
34897,1,4117,0,4514,3,3907,3203,1
15553,2,12271,2,11550,2,4850,9863,1
58997,5,12758,2,17640,3,11089,8036,0
17569,1,11855,2,14747,0,14776,11855,1
19698,3,5675,2,7035,9,15510,10775,0
33691,0,4286,0,6472,1,9117,4286,1
16397,2,9399,2,4995,2,13353,9399,1
45679,2,22343,2,1029,10,15009,5159,0
36905,5,8061,1,4623,11,28462,8061,0
30480,5,25236,3,8970,8,16047,21144,0
43481,1,10392,2,6963,2,13025,2224,1
51884,4,12727,1,12547,12,4858,12727,0
30331,2,13101,1,4971,2,3407,13101,1
44823,2,15529,2,10305,1,14863,5456,1
68406,4,28923,3,18362,12,4326,11290,0
5891,2,16527,0,5792,0,12029,12788,1
24511,4,12550,0,4395,2,11630,8348,1
39711,4,25694,3,9028,12,6527,10767,0
40653,5,24182,1,17891,10,25275,5485,0
37986,3,16664,2,4238,5,26631,8256,0
21843,0,5489,1,9138,3,14561,5489,1
13526,2,2690,2,9329,4,5595,7799,1
75945,5,20306,1,7642,2,4664,20306,0
44427,2,12745,1,2718,0,11298,12745,1
61145,4,12858,1,6783,2,21320,12858,0
7167,1,19095,2,8393,3,8450,15051,1
9724,4,16373,1,4421,3,7841,10744,1
33716,5,16575,3,5139,7,7607,16575,0
41561,5,13010,2,7333,9,11198,9932,0
15728,2,1982,2,12304,2,12491,1982,1
12413,0,9525,0,10125,2,12259,8071,1
44211,1,7104,2,7051,3,805,7104,1
72711,3,10815,3,4868,2,21847,10815,0
25360,5,27339,3,19281,8,29699,10831,0
30005,4,20849,3,16802,12,12343,14243,0
37696,3,28516,2,12968,9,12478,16892,0
23986,4,13768,3,15372,4,22965,13768,0
78294,1,25691,0,4874,9,8590,3322,0
40471,2,12511,2,12897,0,13196,4604,1
37582,4,6428,2,7828,1,9737,2712,1
28202,5,16017,3,10293,5,6835,16017,0
35156,4,28164,1,2963,14,11842,10775,0
34884,4,13354,1,13381,1,14332,13354,1
3960,3,7872,1,12165,2,8105,7872,1
77223,4,7412,1,12793,6,11547,7412,0
39533,5,6528,3,18809,15,21014,6528,0
67483,0,8339,3,15101,2,1758,10775,0
21642,3,11693,2,5003,1,2706,4791,1
34908,3,29081,3,13884,8,19449,23110,0
62207,4,21578,2,17794,7,11296,18126,0
42292,3,5900,1,4243,3,14674,5900,1
78588,3,11270,2,16119,12,7121,7942,0
22634,0,100,1,11357,2,8241,100,1
38782,0,9405,3,8300,5,16880,10775,0
39152,5,26244,2,14814,7,29821,12076,0
56454,5,20245,1,8368,5,20082,16036,0
16512,2,19429,1,8667,14,19928,10775,0
56882,3,11511,2,4851,15,13827,11511,0
17234,1,1291,0,11206,2,9619,1291,1
30010,0,27880,1,11592,2,18814,10775,1
35654,3,6711,0,7274,3,6376,6711,1
64157,5,11857,2,16386,2,28505,11857,0
38851,2,19858,0,6882,2,6971,2834,1
25551,0,16904,2,448,3,6528,2783,1
28201,3,19210,2,5286,7,16247,16675,0
44329,4,11198,0,5112,1,10280,11198,1
23427,4,2039,2,998,6,8922,10396,1
19231,0,84,2,10984,1,4413,84,1
31883,3,8773,2,85,0,11419,4987,1
35815,0,16996,2,160,2,12486,428,1
4675,1,8030,1,8194,1,8798,8030,1
20717,3,6138,2,13769,3,9546,6138,1
41251,4,28203,3,17440,6,5365,16194,0
77948,3,29734,3,9336,10,21709,22707,0
29038,0,19772,1,5771,3,12510,2855,1
23047,2,7777,2,9539,2,13155,7777,1
38706,2,7160,1,10131,1,6087,7160,1
34409,5,25129,3,17794,8,29089,14512,0
19551,2,14126,2,13137,3,12540,1389,1
54517,4,14745,3,15810,2,15351,12688,0
71754,0,4778,1,3178,5,11325,10775,1
23046,1,10771,1,964,0,11531,10771,1
23374,4,2315,2,2988,2,13260,2315,1
69540,4,20666,1,16213,4,14076,20666,0
45621,3,2053,2,3405,2,3775,10775,1
